date,code,close,high,low,volume,topix_close
2025-03-13,90004,1093.0,1113.2,1074.3,453449,2599.97
2025-03-14,90004,1070.1,1075.4,1049.5,609782,2601.67
2025-03-17,90004,1060.5,1067.4,1056.9,546609,2606.84
2025-03-18,90004,1048.2,1065.7,1027.6,611197,2617.39
2025-03-19,90004,1048.7,1057.8,1040.1,519669,2595.25
2025-03-20,90004,1073.0,1078.1,1061.3,451982,2590.93
2025-03-21,90004,1104.0,1110.2,1099.6,617097,2584.27
2025-03-24,90004,1091.7,1098.0,1068.4,579432,2575.03
2025-03-25,90004,1099.9,1114.2,1083.5,479089,2571.42
2025-03-26,90004,1108.7,1126.4,1093.6,655324,2595.24
2025-03-27,90004,1114.9,1121.7,1087.9,184791,2582.44
2025-03-28,90004,1121.3,1142.0,1110.5,379400,2598.13
2025-03-31,90004,1126.3,1135.8,1101.0,377370,2572.68
2025-04-01,90004,1153.4,1164.0,1132.0,628724,2568.15
2025-04-02,90004,1171.5,1179.9,1144.1,727957,2571.3
2025-04-03,90004,1154.4,1177.6,1128.0,252823,2581.01
2025-04-04,90004,1167.5,1195.6,1138.6,688257,2592.7
2025-04-07,90004,1182.4,1198.1,1176.4,278731,2605.72
2025-04-08,90004,1187.8,1191.3,1163.7,281696,2600.92
2025-04-09,90004,1206.9,1216.6,1182.2,386934,2594.37
2025-04-10,90004,1210.3,1217.1,1189.9,375734,2608.41
2025-04-11,90004,1213.9,1239.8,1203.7,243424,2606.07
2025-04-14,90004,1216.1,1220.9,1186.7,527269,2586.84
2025-04-15,90004,1182.4,1211.1,1174.5,532746,2569.95
2025-04-16,90004,1181.3,1199.6,1165.3,607388,2556.45
2025-04-17,90004,1170.4,1186.7,1154.1,360879,2564.73
2025-04-18,90004,1151.3,1176.1,1144.7,414221,2567.57
2025-04-21,90004,1174.8,1177.9,1153.0,415550,2578.87
2025-04-22,90004,1183.3,1206.9,1178.6,758280,2572.91
2025-04-23,90004,1183.0,1188.6,1161.8,155752,2576.0
2025-04-24,90004,1173.9,1198.9,1148.6,300462,2586.34
2025-04-25,90004,1178.9,1195.7,1167.1,420815,2582.19
2025-04-28,90004,1195.6,1199.7,1173.7,287236,2589.92
2025-04-29,90004,1182.0,1207.0,1175.4,383692,2580.3
2025-04-30,90004,1182.1,1185.2,1156.8,401869,2575.33
2025-05-01,90004,1196.7,1203.0,1168.2,333640,2570.08
2025-05-02,90004,1164.9,1188.6,1158.5,429584,2552.34
2025-05-05,90004,1164.2,1178.9,1143.3,523274,2560.45
2025-05-06,90004,1157.4,1183.1,1141.6,386666,2553.89
2025-05-07,90004,1155.4,1174.6,1138.9,358395,2554.72
2025-05-08,90004,1147.4,1166.2,1126.5,396325,2562.74
2025-05-09,90004,1149.8,1159.9,1134.6,418908,2570.26
2025-05-12,90004,1181.4,1187.4,1162.7,228410,2581.18
2025-05-13,90004,1176.2,1204.6,1167.6,493636,2580.31
2025-05-14,90004,1181.2,1186.4,1168.6,358670,2574.4
2025-05-15,90004,1214.9,1232.1,1188.2,653140,2573.82
2025-05-16,90004,1205.7,1215.7,1200.3,516524,2548.53
2025-05-19,90004,1236.9,1246.9,1217.5,632561,2527.13
2025-05-20,90004,1237.2,1256.6,1229.5,294831,2507.78
2025-05-21,90004,1268.6,1294.5,1241.4,368805,2493.44
2025-05-22,90004,1282.2,1307.7,1262.6,271889,2500.05
2025-05-23,90004,1288.0,1316.3,1273.4,328139,2487.13
2025-05-26,90004,1287.0,1298.2,1277.0,650988,2482.11
2025-05-27,90004,1276.0,1292.2,1260.6,706890,2502.16
2025-05-28,90004,1277.5,1280.3,1246.8,281015,2497.44
2025-05-29,90004,1293.9,1318.7,1276.1,357758,2509.15
2025-05-30,90004,1293.8,1305.4,1277.2,408947,2495.75
2025-06-02,90004,1288.3,1307.5,1263.6,515540,2493.3
2025-06-03,90004,1284.0,1291.5,1270.2,226857,2479.75
2025-06-04,90004,1302.1,1329.3,1286.7,239656,2475.33
2025-06-05,90004,1324.8,1352.4,1311.9,498510,2488.47
2025-06-06,90004,1312.7,1341.8,1305.5,212319,2463.42
2025-06-09,90004,1300.7,1304.7,1276.7,359198,2470.47
2025-06-10,90004,1307.8,1340.3,1278.9,444516,2474.62
2025-06-11,90004,1336.3,1346.6,1305.8,485771,2466.43
2025-06-12,90004,1358.1,1370.5,1327.9,399675,2445.73
2025-06-13,90004,1334.7,1345.0,1318.2,369532,2447.4
2025-06-16,90004,1330.0,1340.8,1318.6,564451,2440.25
2025-06-17,90004,1313.0,1332.3,1291.1,464089,2444.27
2025-06-18,90004,1308.2,1318.1,1276.9,334888,2445.2
2025-06-19,90004,1338.2,1353.0,1313.1,425582,2469.43
2025-06-20,90004,1312.0,1334.4,1294.4,480277,2466.5
2025-06-23,90004,1282.8,1310.0,1259.9,766349,2452.02
2025-06-24,90004,1268.2,1290.9,1243.1,553060,2455.27
2025-06-25,90004,1273.5,1293.4,1244.0,642488,2459.13
2025-06-26,90004,1284.8,1291.7,1259.6,339183,2479.88
2025-06-27,90004,1292.9,1319.7,1277.4,349600,2492.96
2025-06-30,90004,1314.5,1318.3,1303.6,386786,2498.93
2025-07-01,90004,1282.7,1293.0,1265.3,399416,2521.6
2025-07-02,90004,1304.4,1308.7,1291.9,295138,2504.3
2025-07-03,90004,1298.9,1321.4,1268.1,654146,2495.33
2025-07-04,90004,1312.4,1326.2,1294.5,572165,2482.12
2025-07-07,90004,1288.5,1310.4,1272.0,377385,2476.94
2025-07-08,90004,1288.8,1301.7,1275.9,525764,2457.18
2025-07-09,90004,1293.3,1309.4,1271.7,454078,2467.18
2025-07-10,90004,1314.6,1331.1,1296.2,540337,2464.5
2025-07-11,90004,1285.9,1289.8,1279.5,262367,2443.46
2025-07-14,90004,1286.7,1302.0,1258.4,399124,2429.23
2025-07-15,90004,1267.5,1288.7,1254.5,411554,2434.41
2025-07-16,90004,1276.6,1295.2,1261.4,522450,2447.29
2025-07-17,90004,1290.8,1295.6,1282.1,337073,2477.41
2025-07-18,90004,1314.5,1337.3,1295.1,175086,2521.73
2025-07-21,90004,1304.9,1316.7,1281.2,287625,2528.64
2025-07-22,90004,1322.1,1325.2,1292.7,411121,2514.3
2025-07-23,90004,1347.7,1355.3,1343.5,429496,2482.96
2025-07-24,90004,1317.3,1335.0,1285.2,757153,2487.58
2025-07-25,90004,1328.8,1341.0,1304.7,515025,2476.09
2025-07-28,90004,1347.0,1371.2,1335.5,432157,2470.55
2025-07-29,90004,1342.3,1352.4,1333.3,415265,2462.11
2025-07-30,90004,1320.0,1346.1,1308.3,618142,2460.64
2025-07-31,90004,1337.7,1349.2,1308.1,341625,2477.05
2025-08-01,90004,1315.6,1337.0,1304.2,399876,2480.0
2025-08-04,90004,1312.5,1339.3,1295.9,286865,2478.26
2025-08-05,90004,1312.0,1326.3,1288.1,690124,2463.53
2025-08-06,90004,1325.4,1329.5,1296.2,481848,2439.51
2025-08-07,90004,1314.0,1332.8,1291.5,327871,2433.01
2025-08-08,90004,1301.7,1334.1,1276.5,403507,2432.83
2025-08-11,90004,1303.7,1335.3,1295.9,502016,2459.39
2025-08-12,90004,1322.4,1331.7,1293.0,384715,2461.93
2025-08-13,90004,1365.6,1392.1,1354.2,348343,2477.11
2025-08-14,90004,1337.3,1350.6,1330.7,334039,2470.32
2025-08-15,90004,1343.4,1351.1,1310.6,472903,2453.43
2025-08-18,90004,1323.3,1346.2,1314.6,370530,2439.87
2025-08-19,90004,1342.5,1360.7,1335.6,358324,2429.89
2025-08-20,90004,1325.2,1344.3,1303.5,263126,2461.73
2025-08-21,90004,1313.0,1340.6,1300.7,431569,2450.24
2025-08-22,90004,1302.4,1315.1,1295.8,394187,2463.22
2025-08-25,90004,1301.2,1323.7,1280.6,375282,2450.52
2025-08-26,90004,1307.3,1320.9,1281.8,450259,2464.87
2025-08-27,90004,1316.4,1320.3,1289.7,545692,2471.19
2025-08-28,90004,1316.4,1330.5,1309.1,536895,2469.48
2025-08-29,90004,1292.4,1323.2,1273.2,509642,2469.5
2025-09-01,90004,1305.8,1322.9,1278.7,386070,2460.43
2025-09-02,90004,1302.6,1308.4,1295.1,344400,2467.64
2025-09-03,90004,1321.6,1345.2,1312.7,291454,2461.53
2025-09-04,90004,1306.3,1337.9,1303.6,341261,2444.1
2025-09-05,90004,1275.1,1304.3,1257.2,422898,2426.04
2025-09-08,90004,1272.3,1291.5,1264.0,318956,2429.16
2025-09-09,90004,1293.3,1307.1,1269.2,434360,2452.9
2025-09-10,90004,1293.9,1313.8,1262.7,299569,2455.87
2025-09-11,90004,1288.1,1314.8,1279.3,234840,2454.74
2025-09-12,90004,1270.2,1297.9,1248.7,559501,2459.56
2025-09-15,90004,1299.6,1326.6,1290.6,355743,2479.53
2025-09-16,90004,1278.7,1294.6,1275.6,313341,2483.42
2025-09-17,90004,1263.5,1269.5,1239.0,286405,2477.92
2025-09-18,90004,1271.4,1290.6,1256.2,487025,2495.05
2025-09-19,90004,1236.6,1243.5,1207.2,679578,2502.1
2025-09-22,90004,1256.6,1260.9,1238.6,364737,2525.9
2025-09-23,90004,1265.4,1282.4,1258.2,389478,2529.31
2025-09-24,90004,1279.1,1300.9,1263.3,611139,2511.42
2025-09-25,90004,1286.8,1314.7,1278.2,222872,2491.51
2025-09-26,90004,1281.6,1307.2,1253.2,836025,2516.94
2025-09-29,90004,1260.4,1287.8,1237.8,988007,2543.74
2025-09-30,90004,1255.6,1280.1,1243.3,162883,2541.64
2025-10-01,90004,1236.4,1258.9,1218.9,405908,2536.44
2025-10-02,90004,1242.6,1245.3,1220.9,326563,2559.42
2025-10-03,90004,1254.4,1275.0,1229.3,382827,2543.11
2025-10-06,90004,1278.3,1284.4,1273.4,362788,2530.13
2025-10-07,90004,1282.6,1286.9,1279.4,558006,2540.55
2025-10-08,90004,1296.9,1304.2,1290.9,403773,2535.17
2025-10-09,90004,1289.2,1316.2,1274.9,305343,2535.73
2025-10-10,90004,1278.2,1302.6,1261.9,395436,2533.88
2025-10-13,90004,1284.3,1314.9,1277.7,502919,2539.65
2025-10-14,90004,1275.1,1306.3,1260.5,277536,2561.83
2025-10-15,90004,1277.5,1306.3,1262.0,236056,2563.86
2025-10-16,90004,1256.3,1262.7,1250.7,843630,2574.43
2025-10-17,90004,1238.6,1266.1,1210.0,335427,2543.59
2025-10-20,90004,1247.4,1273.9,1227.7,400286,2543.48
2025-10-21,90004,1260.6,1288.4,1246.8,365412,2531.28
2025-10-22,90004,1241.0,1247.8,1224.0,508815,2513.46
2025-10-23,90004,1250.3,1256.2,1238.8,781121,2500.88
2025-10-24,90004,1238.7,1267.5,1211.9,514518,2496.5
2025-10-27,90004,1236.7,1244.1,1217.8,246861,2510.88
2025-10-28,90004,1259.1,1272.3,1242.2,258736,2491.6
2025-10-29,90004,1271.0,1286.8,1241.8,365262,2492.68
2025-10-30,90004,1282.8,1289.0,1255.5,382364,2486.07
2025-10-31,90004,1315.0,1318.3,1287.8,229883,2481.81
2025-11-03,90004,1299.6,1332.0,1290.3,559489,2497.41
2025-11-04,90004,1279.4,1307.7,1272.3,287160,2506.11
2025-11-05,90004,1264.1,1293.2,1241.5,708330,2526.94
2025-11-06,90004,1257.2,1267.9,1241.1,794311,2525.23
2025-11-07,90004,1214.1,1222.7,1192.6,385047,2515.33
2025-11-10,90004,1208.2,1222.5,1184.7,489750,2512.58
2025-11-11,90004,1196.7,1211.6,1186.2,272891,2516.87
2025-11-12,90004,1207.6,1210.2,1197.3,522456,2520.17
2025-11-13,90004,1211.2,1235.4,1195.1,352795,2504.45
2025-11-14,90004,1198.8,1228.6,1188.8,287068,2506.44
2025-11-17,90004,1206.3,1223.4,1185.4,379550,2510.5
2025-11-18,90004,1216.2,1229.5,1192.9,356824,2549.35
2025-11-19,90004,1200.9,1214.1,1185.4,374821,2578.86
2025-11-20,90004,1190.3,1195.3,1168.1,585603,2566.33
2025-11-21,90004,1151.5,1160.9,1135.7,319065,2562.55
2025-11-24,90004,1131.8,1147.2,1111.0,770864,2540.79
2025-11-25,90004,1117.9,1131.2,1109.9,264141,2532.43
2025-11-26,90004,1116.9,1133.1,1095.6,739264,2537.86
2025-11-27,90004,1100.0,1123.7,1079.7,294263,2556.93
2025-11-28,90004,1089.9,1097.8,1081.1,419851,2546.41
2025-12-01,90004,1069.3,1072.1,1053.5,353783,2537.07
2025-12-02,90004,1069.7,1072.8,1046.5,372392,2505.22
2025-12-03,90004,1073.9,1079.4,1065.6,555978,2503.4
2025-12-04,90004,1077.8,1094.1,1057.4,709949,2488.11
2025-12-05,90004,1075.9,1098.0,1050.1,637107,2480.84
2025-12-08,90004,1050.8,1074.3,1027.7,364510,2468.44
2025-12-09,90004,1039.6,1056.9,1027.9,447977,2467.66
2025-12-10,90004,1031.6,1043.2,1015.1,319426,2442.38
2025-12-11,90004,1023.7,1029.4,998.3,296845,2421.59
2025-12-12,90004,1022.7,1034.2,1007.3,281195,2453.33
2025-12-15,90004,1041.2,1051.2,1036.3,360360,2435.06
2025-12-16,90004,1050.9,1074.1,1047.7,458342,2419.7
2025-12-17,90004,1034.4,1048.0,1013.5,215103,2447.13
2025-12-18,90004,1042.1,1049.6,1029.9,413240,2490.78
2025-12-19,90004,1049.3,1058.4,1041.3,713986,2473.95
2025-12-22,90004,1035.4,1040.7,1025.1,621989,2469.1
2025-12-23,90004,1045.6,1069.8,1025.3,342215,2474.79
2025-12-24,90004,1041.1,1044.4,1027.9,257584,2501.22
2025-12-25,90004,1018.6,1021.0,996.3,493338,2487.07
2025-12-26,90004,1023.0,1029.4,1003.7,186634,2484.04
2025-12-29,90004,1024.0,1045.1,999.0,619435,2496.27
2025-12-30,90004,1018.6,1032.9,995.8,389747,2503.42
2025-12-31,90004,1015.9,1032.6,1008.0,797283,2498.4
2026-01-01,90004,1003.6,1013.9,986.4,229480,2497.02
2026-01-02,90004,1010.1,1013.7,1007.6,579175,2477.12
2026-01-05,90004,1007.4,1029.2,982.4,405482,2474.2
2026-01-06,90004,1007.6,1014.0,999.5,374049,2470.87
2026-01-07,90004,1010.5,1013.3,993.0,260033,2474.93
2026-01-08,90004,992.2,1007.2,970.8,517374,2467.32
2026-01-09,90004,977.7,981.6,972.2,532137,2474.93
2026-01-12,90004,945.9,949.9,925.6,784502,2490.63
2026-01-13,90004,951.4,970.8,949.2,597690,2493.58
2026-01-14,90004,933.4,945.8,922.0,341173,2499.47
2026-01-15,90004,933.1,940.1,921.1,295569,2500.9
2026-01-16,90004,935.9,945.3,926.0,260156,2501.52
2026-01-19,90004,941.8,959.5,927.2,703370,2491.34
2026-01-20,90004,924.1,927.3,902.8,319863,2496.7
2026-01-21,90004,921.2,925.5,912.4,705096,2495.87
2026-01-22,90004,940.9,956.2,926.5,504733,2528.04
2026-01-23,90004,961.7,977.0,940.4,471406,2552.66
2026-01-26,90004,972.9,996.6,953.7,377228,2559.21
2026-01-27,90004,975.4,985.8,972.5,529265,2548.16
2026-01-28,90004,959.6,963.0,936.9,417731,2531.84
2026-01-29,90004,967.2,981.1,964.2,369086,2550.64
2026-01-30,90004,962.9,979.0,948.0,535851,2555.3
2026-02-02,90004,968.4,973.4,953.6,399360,2563.31
2026-02-03,90004,957.7,971.8,938.5,317614,2537.26
2026-02-04,90004,953.2,959.5,948.1,518113,2552.05
2026-02-05,90004,953.3,973.7,947.5,410698,2559.66
2026-02-06,90004,954.5,974.7,936.0,498385,2543.3
2026-02-09,90004,958.9,970.3,953.7,358311,2536.75
2026-02-10,90004,949.0,972.0,936.9,275080,2541.4
2026-02-11,90004,929.2,952.0,911.7,770878,2542.84
2026-02-12,90004,948.5,953.2,932.4,721670,2539.02
2026-02-13,90004,979.9,990.1,973.2,572251,2538.08
2026-02-16,90004,983.8,999.3,974.9,366691,2534.87
2026-02-17,90004,963.5,967.3,940.1,378094,2537.83
2026-02-18,90004,951.0,961.2,939.2,681345,2560.98
2026-02-19,90004,955.6,963.2,952.7,371078,2522.47
2026-02-20,90004,971.4,994.6,964.6,336588,2519.52
2026-02-23,90004,952.9,963.8,943.5,808788,2522.82
2026-02-24,90004,949.0,967.6,925.3,413049,2527.93
2026-02-25,90004,949.4,959.8,940.9,779929,2522.93
2026-02-26,90004,958.7,963.6,956.2,257447,2497.1
2026-02-27,90004,951.9,972.7,938.8,503517,2502.65
2026-03-02,90004,929.1,931.0,925.5,867082,2529.35
2026-03-03,90004,935.0,938.1,927.3,424396,2506.81
2026-03-04,90004,947.7,957.5,924.1,382930,2520.46
2026-03-05,90004,944.3,961.1,927.1,279092,2516.13
2026-03-06,90004,947.5,956.8,944.5,613435,2515.83
2026-03-09,90004,939.0,942.3,927.4,320765,2500.61
2026-03-10,90004,925.7,934.3,920.2,406291,2496.22
2026-03-11,90004,936.9,944.0,932.3,272647,2516.4
2026-03-12,90004,939.7,941.7,925.1,724272,2525.84
2026-03-13,90004,943.9,957.4,931.1,629209,2552.87
2026-03-16,90004,961.7,966.2,943.3,415382,2571.61
2026-03-17,90004,945.3,953.4,924.0,280423,2579.04
2026-03-18,90004,935.7,951.4,928.6,718971,2606.82
2026-03-19,90004,935.5,953.0,913.8,369510,2614.35
2026-03-20,90004,925.9,933.4,913.0,285269,2628.03
2026-03-23,90004,933.9,942.8,926.4,226674,2624.01
2026-03-24,90004,929.1,936.3,909.2,335012,2625.72
2026-03-25,90004,914.1,936.0,911.5,252429,2615.41
2026-03-26,90004,912.7,918.5,899.1,337736,2631.64
2026-03-27,90004,912.6,918.3,895.6,545006,2613.75
2026-03-30,90004,922.3,933.6,914.6,368287,2626.71
2026-03-31,90004,925.1,931.0,904.9,475680,2624.36
2026-04-01,90004,928.8,934.0,921.8,326062,2643.53
2026-04-02,90004,930.7,934.6,910.8,429689,2656.13
2026-04-03,90004,925.9,941.4,922.4,822682,2685.97
2026-04-06,90004,914.4,929.1,909.2,371773,2698.45
2026-04-07,90004,915.8,931.3,905.9,480489,2673.79
2026-04-08,90004,909.2,927.2,889.5,242819,2673.38
2026-04-09,90004,928.6,937.5,923.7,715006,2655.31
2026-04-10,90004,943.9,965.7,923.0,355395,2647.73
2026-04-13,90004,949.8,967.8,942.9,606643,2672.52
2026-04-14,90004,952.5,972.0,940.6,402277,2683.43
2026-04-15,90004,948.9,966.5,939.3,520248,2672.87
2026-04-16,90004,929.9,939.4,925.5,531184,2657.32
2026-04-17,90004,924.7,932.5,902.7,358489,2658.51
2026-04-20,90004,923.6,934.4,912.5,615492,2639.84
2026-04-21,90004,924.2,928.1,907.7,322018,2629.88
2026-04-22,90004,927.9,939.4,913.7,551439,2635.47
2026-04-23,90004,937.5,940.3,924.8,366384,2654.47
2026-04-24,90004,926.0,928.0,911.0,474660,2664.85
2026-04-27,90004,914.8,936.2,894.1,357293,2629.12
2026-04-28,90004,931.1,947.8,914.3,427411,2634.58
2026-04-29,90004,938.8,952.8,925.4,288331,2636.38
2026-04-30,90004,931.2,940.4,915.5,458013,2643.6
2026-05-01,90004,927.3,941.4,912.5,426546,2670.02
2026-05-04,90004,923.5,944.3,912.5,347651,2637.83
2026-05-05,90004,921.5,937.2,906.4,411988,2629.15
2026-05-06,90004,925.1,939.8,913.9,440167,2639.15
2026-05-07,90004,956.0,968.0,937.4,338501,2614.88
2026-05-08,90004,956.0,965.5,932.8,401492,2638.8
2026-05-11,90004,962.3,979.7,939.1,295394,2645.3
2026-05-12,90004,937.3,960.3,917.7,954570,2659.43
2026-05-13,90004,928.4,939.4,913.7,608469,2651.0
2026-05-14,90004,942.0,952.4,923.9,462126,2664.64
2026-05-15,90004,944.7,955.9,939.0,633015,2682.45
2026-05-18,90004,886.0,896.4,874.5,210085,2686.87
2026-05-19,90004,891.9,914.0,884.9,171582,2691.33
2026-05-20,90004,913.7,930.4,911.8,365221,2696.37
2026-05-21,90004,886.1,895.2,864.6,259240,2683.11
2026-05-22,90004,902.6,912.1,882.9,386620,2681.41
2026-05-25,90004,865.9,876.2,853.9,451346,2679.62
2026-05-26,90004,874.9,877.3,868.0,579635,2686.47
2026-05-27,90004,872.3,884.6,856.7,281987,2703.31
2026-05-28,90004,841.7,859.1,831.6,483052,2686.86
2026-05-29,90004,844.6,859.1,827.3,422120,2685.52
2026-06-01,90004,855.9,861.5,834.5,474320,2710.17
2026-06-02,90004,857.9,873.9,849.3,350140,2698.78
2026-06-03,90004,862.5,878.5,855.9,681538,2686.17
2026-06-04,90004,855.1,861.9,848.1,405056,2690.11
2026-06-05,90004,830.7,844.3,827.2,781502,2704.45
2026-06-08,90004,836.4,849.8,827.1,318498,2705.31
2026-06-09,90004,854.7,872.9,852.6,544704,2727.65
2026-06-10,90004,865.8,870.2,861.8,411319,2742.39
2026-06-11,90004,839.6,845.0,832.7,374482,2756.97
2026-06-12,90004,819.6,830.4,814.9,524038,2766.84
2026-06-15,90004,807.6,810.0,792.4,378245,2806.46
2026-06-16,90004,787.5,796.6,784.0,165433,2803.7
2026-06-17,90004,785.6,801.5,768.4,143775,2770.89
2026-06-18,90004,787.7,791.9,782.1,655633,2798.39
2026-06-19,90004,769.8,779.5,766.3,646029,2791.42
2026-06-22,90004,775.9,795.1,774.2,813075,2793.92
2026-06-23,90004,780.1,790.8,765.7,417431,2816.67
2026-06-24,90004,771.9,782.3,765.8,267155,2790.42
2026-06-25,90004,767.7,779.1,757.2,362636,2770.23
2026-06-26,90004,744.8,749.5,741.4,421682,2744.43
2026-06-29,90004,739.1,743.1,720.9,295240,2732.07
2026-06-30,90004,737.0,749.9,733.4,747889,2739.97
2026-07-01,90004,736.5,744.6,728.0,919730,2749.29
2026-07-02,90004,738.1,744.5,722.2,496534,2754.54
2026-07-03,90004,738.4,740.4,732.8,418406,2731.97
2026-07-06,90004,733.4,749.2,727.5,266937,2695.04
2026-07-07,90004,734.1,736.1,719.0,721625,2696.59
2026-07-08,90004,742.2,756.5,736.1,431368,2689.64
2026-07-09,90004,738.9,746.9,737.4,379573,2697.74
2026-07-10,90004,739.9,751.6,731.2,497037,2709.8
2026-07-13,90004,735.7,741.4,734.0,342152,2712.73
2026-07-14,90004,726.8,730.9,710.1,442155,2725.81
2026-07-15,90004,729.9,740.3,717.6,253506,2730.24
2026-07-16,90004,721.9,734.9,710.8,614454,2739.62
2026-07-17,90004,723.6,728.3,718.8,404928,2728.75
2026-07-20,90004,721.6,730.2,708.5,630072,2726.49
2026-07-21,90004,716.2,725.0,703.6,391449,2730.39
2026-07-22,90004,710.7,715.6,708.3,400448,2744.56
2026-07-23,90004,703.4,713.9,687.7,274772,2738.76
2026-07-24,90004,685.1,688.8,674.6,547942,2748.03
2026-07-27,90004,686.6,696.0,672.7,309114,2744.33
2026-07-28,90004,686.6,689.8,681.1,354251,2743.09
2026-07-29,90004,692.6,701.7,689.3,420153,2757.46
2026-07-30,90004,685.2,691.5,672.8,438203,2725.36
2026-07-31,90004,701.3,710.0,687.1,231162,2704.92
2025-01-06,90005,1247.4,1263.1,1224.6,124260,2505.2
2025-01-07,90005,1257.6,1271.3,1253.4,76190,2490.24
2025-01-08,90005,1253.2,1270.7,1240.3,96002,2502.1
2025-01-09,90005,1250.6,1266.9,1239.5,111351,2516.89
2025-01-10,90005,1252.9,1263.3,1244.1,99522,2488.22
2025-01-13,90005,1251.6,1266.3,1228.8,119326,2469.48
2025-01-14,90005,1239.1,1267.4,1217.8,223586,2471.99
2025-01-15,90005,1238.9,1255.7,1221.2,185675,2467.92
2025-01-16,90005,1251.5,1280.4,1222.8,113511,2468.29
2025-01-17,90005,1238.7,1256.9,1233.3,78617,2456.3
2025-01-20,90005,1234.4,1258.7,1227.6,191630,2469.91
2025-01-21,90005,1217.7,1228.4,1204.5,117957,2482.09
2025-01-22,90005,1229.5,1254.3,1208.5,65576,2483.69
2025-01-23,90005,1228.6,1238.5,1209.7,153983,2501.17
2025-01-24,90005,1218.5,1221.5,1214.0,171825,2508.82
2025-01-27,90005,1219.9,1226.8,1190.5,51337,2496.55
2025-01-28,90005,1205.5,1208.6,1194.7,89917,2502.7
2025-01-29,90005,1193.4,1221.8,1181.2,115449,2488.97
2025-01-30,90005,1176.4,1205.8,1157.2,155177,2502.75
2025-01-31,90005,1164.2,1186.9,1136.5,100181,2502.62
2025-02-03,90005,1180.3,1185.6,1160.0,89679,2500.47
2025-02-04,90005,1172.0,1198.5,1143.9,154779,2490.9
2025-02-05,90005,1177.7,1200.2,1170.3,101857,2509.87
2025-02-06,90005,1168.1,1179.4,1149.2,145069,2508.17
2025-02-07,90005,1177.3,1193.3,1152.5,81325,2502.35
2025-02-10,90005,1165.5,1185.6,1149.6,74751,2497.7
2025-02-11,90005,1166.3,1169.2,1154.2,156309,2506.31
2025-02-12,90005,1167.1,1182.9,1138.4,131088,2512.44
2025-02-13,90005,1194.9,1217.4,1188.6,165728,2519.3
2025-02-14,90005,1202.7,1210.3,1188.9,99592,2526.46
2025-02-17,90005,1195.9,1210.5,1169.4,90849,2559.77
2025-02-18,90005,1204.3,1221.5,1177.0,193203,2554.17
2025-02-19,90005,1230.6,1253.9,1200.4,70418,2546.97
2025-02-20,90005,1211.0,1240.3,1183.9,185954,2535.2
2025-02-21,90005,1201.1,1227.0,1197.3,190503,2545.22
2025-02-24,90005,1198.5,1218.1,1170.5,162150,2563.16
2025-02-25,90005,1193.8,1212.2,1179.7,94326,2562.05
2025-02-26,90005,1190.1,1209.0,1169.9,90171,2549.81
2025-02-27,90005,1174.9,1192.0,1161.9,111494,2537.86
2025-02-28,90005,1191.8,1195.8,1167.1,76266,2548.42
2025-03-03,90005,1175.2,1196.5,1157.3,85703,2560.45
2025-03-04,90005,1173.2,1194.8,1148.0,150377,2569.45
2025-03-05,90005,1185.7,1202.1,1178.1,150620,2559.85
2025-03-06,90005,1185.6,1211.8,1178.2,83107,2564.06
2025-03-07,90005,1174.4,1194.9,1160.1,152038,2566.5
2025-03-10,90005,1158.9,1170.9,1156.4,140681,2570.51
2025-03-11,90005,1156.5,1159.3,1135.7,203558,2584.63
2025-03-12,90005,1148.0,1151.9,1137.9,146450,2588.75
2025-03-13,90005,1150.6,1162.2,1133.6,173815,2599.97
2025-03-14,90005,1134.8,1149.2,1130.7,141807,2601.67
2025-03-17,90005,1144.4,1151.0,1137.6,169096,2606.84
2025-03-18,90005,1145.9,1153.2,1127.2,76477,2617.39
2025-03-19,90005,1148.4,1156.7,1138.0,114994,2595.25
2025-03-20,90005,1165.3,1188.5,1157.2,118373,2590.93
2025-03-21,90005,1160.5,1183.4,1152.0,110187,2584.27
2025-03-24,90005,1152.3,1164.8,1144.3,140169,2575.03
2025-03-25,90005,1146.3,1153.1,1127.6,149833,2571.42
2025-03-26,90005,1144.3,1149.5,1137.6,137659,2595.24
2025-03-27,90005,1143.5,1148.1,1131.7,112793,2582.44
2025-03-28,90005,1134.3,1146.8,1114.1,92757,2598.13
2025-03-31,90005,1111.9,1115.2,1096.5,176180,2572.68
2025-04-01,90005,1105.9,1116.6,1088.5,135625,2568.15
2025-04-02,90005,1110.1,1136.9,1101.5,84013,2571.3
2025-04-03,90005,1111.9,1127.1,1085.8,112134,2581.01
2025-04-04,90005,1125.5,1149.1,1112.6,65192,2592.7
2025-04-07,90005,1148.0,1153.7,1138.1,121494,2605.72
2025-04-08,90005,1157.0,1166.5,1130.6,111950,2600.92
2025-04-09,90005,1173.4,1201.3,1153.3,98143,2594.37
2025-04-10,90005,1182.7,1195.5,1163.6,208951,2608.41
2025-04-11,90005,1203.3,1223.7,1176.4,80064,2606.07
2025-04-14,90005,1226.1,1256.1,1222.0,153657,2586.84
2025-04-15,90005,1238.1,1256.2,1211.7,257969,2569.95
2025-04-16,90005,1247.1,1258.4,1225.2,174956,2556.45
2025-04-17,90005,1244.8,1262.6,1232.0,118682,2564.73
2025-04-18,90005,1244.6,1248.6,1234.8,80686,2567.57
